transaction_id,donor_reference,transaction_date,amount,currency,payment_method,payment_status,bank_reference,processing_fee,net_amount,campaign_code,data_source
20244,DNR-01056,2024-03-19,19.89,GBP,Direct Debit,Completed,BK335781,0.0,19.89,C119.0,Finance System
20245,DNR-01056,2024-09-14,5.0,GBP,Direct Debit,Pending,BK825672,0.0,5.0,C107.0,Finance System
20246,ANON-8759,2023-10-02,5.78,GBP,Direct Debit,Completed,BK824401,0.0,5.78,C123.0,Finance System
20247,DNR-01056,2024-07-08,12.63,GBP,Direct Debit,Completed,BK454810,0.0,12.63,C121.0,Finance System
20248,DNR-01056,2024-07-20,13.53,GBP,Bank Transfer,Failed,BK635424,0.0,13.53,C121.0,Finance System
20249,DNR-01056,2023-08-17,10.62,GBP,Direct Debit,Completed,BK362096,0.0,10.62,C109.0,Finance System
20250,ANON-7743,2024-06-15,11.02,GBP,Direct Debit,Completed,BK180242,0.0,11.02,C132.0,Finance System
20251,DNR-01056,2024-02-20,14.03,GBP,Direct Debit,Completed,BK392136,0.0,14.03,C119.0,Finance System
20252,DNR-01056,2023-06-20,18.13,GBP,Direct Debit,Completed,BK241158,0.0,18.13,C126.0,Finance System
20253,DNR-01057,2024-09-13,10.59,GBP,Card,Completed,BK689986,0.26,10.33,C107.0,Finance System
20254,DNR-01057,2023-06-22,13.14,GBP,Card,Completed,BK412056,0.33,12.81,C126.0,Finance System
20255,DNR-01058,2023-11-23,8.31,GBP,Card,Completed,BK630128,0.21,8.1,C112.0,Finance System
20256,DNR-01059,2024-01-22,269.0,GBP,Direct Debit,Completed,BK455436,0.0,269.0,C128.0,Finance System
20257,DNR-01059,2024-01-04,323.89,GBP,Direct Debit,Completed,BK671839,0.0,323.89,C129.0,Finance System
20258,DNR-01059,2024-01-20,125.34,GBP,Direct Debit,Completed,BK200753,0.0,125.34,C129.0,Finance System
20259,DNR-01059,2023-02-13,158.43,GBP,Bank Transfer,Completed,BK126216,0.0,158.43,C118.0,Finance System
20260,DNR-01059,2024-02-22,339.69,GBP,Direct Debit,Completed,BK193461,0.0,339.69,C119.0,Finance System
20261,DNR-01059,2024-03-18,294.05,GBP,Direct Debit,Completed,BK243269,0.0,294.05,C119.0,Finance System
20262,DNR-01059,2024-06-15,332.81,GBP,Direct Debit,Completed,BK899859,0.0,332.81,C132.0,Finance System
20263,DNR-01059,2023-06-18,299.98,GBP,Card,Completed,BK404292,7.5,292.48,C126.0,Finance System
20264,DNR-01059,2024-05-11,292.75,GBP,Card,Completed,BK114562,7.32,285.43,,Finance System
20265,DNR-01059,2024-10-06,226.26,GBP,Direct Debit,Completed,BK948643,0.0,226.26,C124.0,Finance System
20266,DNR-01059,2024-06-16,110.33,GBP,Direct Debit,Completed,BK400959,0.0,110.33,C132.0,Finance System
20267,DNR-01059,2023-08-01,229.46,GBP,Cash,Completed,BK588908,0.0,229.46,C116.0,Finance System
20268,DNR-01059,2023-12-07,5.0,GBP,Direct Debit,Completed,BK933164,0.0,5.0,C112.0,Finance System
20269,DNR-01063,2024-01-28,10.15,GBP,Direct Debit,Completed,BK278047,0.0,10.15,C128.0,Finance System
20270,DNR-01063,2024-07-18,5.1,GBP,Cash,Completed,BK911125,0.0,5.1,C127.0,Finance System
20271,DNR-01063,2023-03-24,9.47,GBP,Direct Debit,Completed,BK171577,0.0,9.47,,Finance System
20272,DNR-01063,2023-08-19,10.69,GBP,Direct Debit,Completed,BK539079,0.0,10.69,C117.0,Finance System
20273,DNR-01063,2024-03-26,5.85,GBP,Direct Debit,Completed,BK750179,0.0,5.85,C101.0,Finance System
20274,DNR-01063,2024-03-15,12.94,GBP,Bank Transfer,Completed,BK988847,0.0,12.94,C119.0,Finance System
20275,DNR-01063,2024-03-16,10.71,GBP,Bank Transfer,Completed,BK845501,0.0,10.71,C133.0,Finance System
20276,DNR-01063,2023-03-27,8.2,GBP,Direct Debit,Completed,BK359610,0.0,8.2,,Finance System
20277,DNR-01063,2023-02-02,8.42,GBP,Cash,Completed,BK654815,0.0,8.42,C113.0,Finance System
20278,DNR-01064,2024-07-29,18.57,GBP,Cash,Completed,BK881480,0.0,18.57,C121.0,Finance System
20279,DNR-01064,2024-06-16,19.82,GBP,Bank Transfer,Completed,BK709733,0.0,19.82,C132.0,Finance System
20280,DNR-01065,2024-02-07,14.52,GBP,Card,Completed,BK416193,0.36,14.16,,Finance System
20281,DNR-01065,2023-08-18,24.78,GBP,Cash,Completed,BK379446,0.0,24.78,C116.0,Finance System
20282,DNR-01065,2024-03-14,49.59,GBP,Card,Completed,BK231818,1.24,48.35,C133.0,Finance System
20283,DNR-01065,2024-04-22,18.55,GBP,Cash,Completed,BK132002,0.0,18.55,,Finance System
20284,DNR-01067,2023-08-17,66.04,GBP,Card,Completed,BK586072,1.65,64.39,C116.0,Finance System
20285,DNR-01067,2024-03-16,115.92,GBP,Card,Pending,BK107793,2.9,113.02,C133.0,Finance System
20286,DNR-01067,2023-08-06,109.44,GBP,Card,Completed,BK228477,2.74,106.7,C130.0,Finance System
20287,DNR-01067,2023-03-20,135.53,GBP,Bank Transfer,Completed,BK942947,0.0,135.53,C114.0,Finance System
20288,DNR-01067,2024-02-26,151.73,GBP,Card,Completed,BK676500,3.79,147.94,C119.0,Finance System
20289,DNR-01067,2024-03-14,147.89,GBP,Bank Transfer,Completed,BK849229,0.0,147.89,C133.0,Finance System
20290,DNR-01067,2024-05-27,110.29,GBP,Card,Completed,BK646332,2.76,107.53,C120.0,Finance System
20291,DNR-01067,2023-06-04,169.71,GBP,Bank Transfer,Completed,BK773889,0.0,169.71,C126.0,Finance System
20292,DNR-01067,2023-04-06,165.28,GBP,Card,Completed,BK438984,4.13,161.15,C114.0,Finance System
20293,DNR-01067,2024-09-08,130.02,GBP,Bank Transfer,Completed,BK156028,0.0,130.02,C102.0,Finance System
20294,DNR-01067,2023-03-30,164.4,GBP,Bank Transfer,Completed,BK108558,0.0,164.4,C114.0,Finance System
20295,DNR-01067,2023-03-30,151.47,GBP,Card,Completed,BK334791,3.79,147.68,C110.0,Finance System
20296,DNR-01067,2024-01-18,204.48,GBP,Bank Transfer,Completed,BK974785,0.0,204.48,C129.0,Finance System
20297,DNR-01067,2023-02-12,27.11,GBP,Card,Pending,BK407995,0.68,26.43,C118.0,Finance System
20298,DNR-01068,2023-04-06,83.39,GBP,Bank Transfer,Completed,BK748580,0.0,83.39,C114.0,Finance System
20299,DNR-01068,2024-02-01,61.12,GBP,Card,Completed,BK816500,1.53,59.589999999999996,,Finance System
20300,DNR-01068,2024-07-07,47.7,GBP,Bank Transfer,Completed,BK739677,0.0,47.7,,Finance System
20301,DNR-01069,2024-05-25,12.5,GBP,Card,Completed,BK769848,0.31,12.19,C120.0,Finance System
20302,DNR-01069,2024-03-19,16.77,GBP,Cheque,Completed,BK693549,0.0,16.77,,Finance System
20303,DNR-01069,2023-11-13,14.15,GBP,Bank Transfer,Completed,BK654543,0.0,14.15,,Finance System
20304,DNR-01070,2023-09-08,10.4,GBP,Bank Transfer,Completed,BK418289,0.0,10.4,C117.0,Finance System
20305,DNR-01070,2024-08-09,14.2,GBP,Card,Completed,BK556315,0.35,13.85,C122.0,Finance System
20306,DNR-01070,2023-07-31,11.0,GBP,Cash,Completed,BK233797,0.0,11.0,C116.0,Finance System
20307,DNR-01070,2024-07-23,15.83,GBP,Card,Completed,BK536190,0.4,15.43,C121.0,Finance System
20308,DNR-01070,2024-08-26,13.57,GBP,Card,Completed,BK787654,0.34,13.23,C125.0,Finance System
20309,DNR-01070,2023-08-11,14.98,GBP,Card,Completed,BK395820,0.37,14.610000000000001,,Finance System
20310,DNR-01071,2024-06-16,62.2,GBP,Card,Completed,BK763263,1.56,60.64,C132.0,Finance System
20311,DNR-01071,2023-03-22,44.88,GBP,Bank Transfer,Pending,BK138115,0.0,44.88,C103.0,Finance System
20312,DNR-01072,2024-09-26,19.51,GBP,Card,Completed,BK156776,0.49,19.020000000000003,C124.0,Finance System
20313,DNR-01072,2023-09-16,22.39,GBP,Cash,Completed,BK292637,0.0,22.39,,Finance System
20314,DNR-01073,2024-07-29,33.4,GBP,Card,Completed,BK591176,0.83,32.57,C134.0,Finance System
20315,DNR-01073,2024-09-29,53.37,GBP,Card,Completed,BK896144,1.33,52.04,C106.0,Finance System
20316,DNR-01073,2024-04-19,26.55,GBP,Card,Completed,BK669829,0.66,25.89,C104.0,Finance System
20317,DNR-01073,2024-10-01,29.29,GBP,Cash,Completed,BK737379,0.0,29.29,C107.0,Finance System
20318,DNR-01073,2024-10-03,36.05,GBP,Card,Completed,BK174917,0.9,35.15,C106.0,Finance System
20319,DNR-01073,2024-10-02,45.83,GBP,Card,Pending,BK750265,1.15,44.68,C124.0,Finance System
20320,DNR-01073,2024-08-26,31.53,GBP,Card,Completed,BK445984,0.79,30.740000000000002,C125.0,Finance System
20321,DNR-01073,2024-09-11,22.58,GBP,Card,Completed,BK740284,0.56,22.02,C107.0,Finance System
20322,DNR-01073,2024-08-21,21.83,GBP,Bank Transfer,Completed,BK930624,0.0,21.83,C125.0,Finance System
20323,DNR-01074,2023-02-24,116.64,GBP,Direct Debit,Completed,BK293485,0.0,116.64,C115.0,Finance System
20324,ANON-6287,2024-09-13,186.51,GBP,Direct Debit,Completed,BK556158,0.0,186.51,C107.0,Finance System
20325,DNR-01074,2023-07-31,153.72,GBP,Direct Debit,Completed,BK371250,0.0,153.72,C116.0,Finance System
20326,ANON-2917,2023-01-31,101.75,GBP,Direct Debit,Completed,BK812977,0.0,101.75,C131.0,Finance System
20327,DNR-01074,2023-08-19,212.54,GBP,Direct Debit,Completed,BK788154,0.0,212.54,C130.0,Finance System
20328,DNR-01074,2023-02-03,203.4,GBP,Cash,Completed,BK689399,0.0,203.4,C131.0,Finance System
20329,DNR-01074,2023-02-04,36.0,GBP,Direct Debit,Completed,BK296269,0.0,36.0,C118.0,Finance System
20330,DNR-01074,2023-06-17,237.23,GBP,Direct Debit,Completed,BK407462,0.0,237.23,C108.0,Finance System
20331,DNR-01074,2023-02-11,103.76,GBP,Direct Debit,Completed,BK321480,0.0,103.76,C118.0,Finance System
20332,DNR-01074,2024-04-07,283.11,GBP,Direct Debit,Completed,BK903736,0.0,283.11,C101.0,Finance System
20333,DNR-01074,2023-08-23,77.2,GBP,Direct Debit,Completed,BK659955,0.0,77.2,C109.0,Finance System
20334,DNR-01074,2023-05-21,141.15,GBP,Direct Debit,Completed,BK124051,0.0,141.15,C111.0,Finance System
20335,DNR-01074,2023-03-29,178.54,GBP,Direct Debit,Completed,BK823001,0.0,178.54,C110.0,Finance System
20336,DNR-01074,2023-02-27,202.44,GBP,Card,Completed,BK893087,5.06,197.38,C115.0,Finance System
20337,DNR-01074,2024-04-03,108.81,GBP,Direct Debit,Completed,BK179534,0.0,108.81,C101.0,Finance System
20338,DNR-01074,2024-04-26,173.63,GBP,Direct Debit,Completed,BK649673,0.0,173.63,C104.0,Finance System
20339,ANON-6712,2023-03-31,231.64,GBP,Direct Debit,Completed,BK131525,0.0,231.64,C103.0,Finance System
20340,DNR-01074,2023-03-22,206.46,GBP,Direct Debit,Completed,BK888229,0.0,206.46,C110.0,Finance System
20341,DNR-01074,2023-12-13,234.97,GBP,Direct Debit,Completed,BK381222,0.0,234.97,C112.0,Finance System
20342,DNR-01074,2023-08-28,133.62,GBP,Direct Debit,Completed,BK485390,0.0,133.62,C109.0,Finance System
20343,DNR-01074,2023-06-18,144.27,GBP,Direct Debit,Completed,BK701712,0.0,144.27,C108.0,Finance System
20344,DNR-01074,2023-09-23,169.11,GBP,Bank Transfer,Completed,BK317797,0.0,169.11,C123.0,Finance System
20345,DNR-01075,2023-02-01,5.0,GBP,Cash,Completed,BK827594,0.0,5.0,C118.0,Finance System
20346,DNR-01075,2024-08-26,5.0,GBP,Cheque,Completed,BK163506,0.0,5.0,C102.0,Finance System
20347,DNR-01076,2024-04-05,19.81,GBP,Card,Completed,BK360845,0.5,19.31,C101.0,Finance System
20348,DNR-01076,2024-09-10,12.95,GBP,Cash,Completed,BK991091,0.0,12.95,C124.0,Finance System
20349,DNR-01077,2024-03-07,19.42,GBP,Card,Pending,BK499813,0.49,18.930000000000003,C119.0,Finance System
20350,DNR-01078,2023-09-10,30.36,GBP,Cash,Completed,BK802692,0.0,30.36,C123.0,Finance System
20351,DNR-01080,2024-07-23,280.73,GBP,Card,Completed,BK193093,7.02,273.71000000000004,C121.0,Finance System
20352,ANON-8156,2024-06-16,301.75,GBP,Cheque,Completed,BK418055,0.0,301.75,C132.0,Finance System
20353,DNR-01080,2024-04-20,386.43,GBP,Cash,Completed,BK115875,0.0,386.43,C104.0,Finance System
20354,DNR-01080,2024-08-13,278.1,GBP,Card,Completed,BK147371,6.95,271.15000000000003,C122.0,Finance System
20355,DNR-01081,2023-08-04,14.66,GBP,Card,Completed,BK941059,0.37,14.290000000000001,C116.0,Finance System
20356,DNR-01081,2023-10-12,6.8,GBP,Cash,Completed,BK871062,0.0,6.8,,Finance System
20357,DNR-01081,2024-09-26,8.61,GBP,Cash,Completed,BK167726,0.0,8.61,C107.0,Finance System
20358,DNR-01081,2024-03-14,7.83,GBP,Card,Completed,BK801925,0.2,7.63,C133.0,Finance System
20359,DNR-01082,2023-10-25,64.87,GBP,Direct Debit,Completed,BK377220,0.0,64.87,,Finance System
20360,DNR-01082,2024-04-07,112.48,GBP,Direct Debit,Completed,BK400289,0.0,112.48,C101.0,Finance System
20361,DNR-01082,2024-03-01,114.53,GBP,Direct Debit,Completed,BK926381,0.0,114.53,C119.0,Finance System
20362,DNR-01082,2024-04-23,68.63,GBP,Direct Debit,Completed,BK818623,0.0,68.63,C104.0,Finance System
20363,DNR-01082,2024-01-09,51.67,GBP,Direct Debit,Completed,BK301526,0.0,51.67,C129.0,Finance System
20364,DNR-01082,2023-04-05,43.24,GBP,Direct Debit,Completed,BK663716,0.0,43.24,C114.0,Finance System
20365,DNR-01082,2023-03-25,90.44,GBP,Direct Debit,Completed,BK164039,0.0,90.44,C110.0,Finance System
20366,DNR-01082,2023-03-06,45.44,GBP,Direct Debit,Completed,BK284015,0.0,45.44,C110.0,Finance System
20367,DNR-01082,2024-03-16,83.32,GBP,Bank Transfer,Completed,BK638350,0.0,83.32,C133.0,Finance System
20368,DNR-01082,2024-07-29,74.24,GBP,Cheque,Completed,BK312306,0.0,74.24,C134.0,Finance System
20369,DNR-01082,2023-09-13,10.53,GBP,Card,Completed,BK542060,0.26,10.27,,Finance System
20370,DNR-01082,2024-03-14,95.93,GBP,Direct Debit,Completed,BK661858,0.0,95.93,C133.0,Finance System
20371,DNR-01082,2023-01-29,85.84,GBP,Direct Debit,Completed,BK668432,0.0,85.84,C113.0,Finance System
20372,DNR-01082,2024-01-07,65.07,GBP,Card,Completed,BK827305,1.63,63.43999999999999,C105.0,Finance System
20373,DNR-01082,2024-08-22,96.25,GBP,Direct Debit,Completed,BK823789,0.0,96.25,C125.0,Finance System
20374,DNR-01082,2023-02-06,34.75,GBP,Direct Debit,Completed,BK960412,0.0,34.75,C118.0,Finance System
20375,DNR-01082,2024-09-16,34.79,GBP,Direct Debit,Completed,BK819061,0.0,34.79,,Finance System
20376,DNR-01082,2023-03-26,67.79,GBP,Direct Debit,Completed,BK126931,0.0,67.79,C110.0,Finance System
20377,DNR-01082,2024-08-27,92.52,GBP,Card,Completed,BK150348,2.31,90.21,,Finance System
20378,DNR-01082,2024-06-15,36.53,GBP,Card,Completed,BK630981,0.91,35.620000000000005,C132.0,Finance System
20379,ANON-8176,2024-09-07,33.64,GBP,Direct Debit,Completed,BK519398,0.0,33.64,,Finance System
20380,DNR-01082,2023-12-04,73.0,GBP,Direct Debit,Completed,BK526186,0.0,73.0,C112.0,Finance System
20381,DNR-01082,2024-07-11,26.86,GBP,Direct Debit,Failed,BK993088,0.0,26.86,C127.0,Finance System
20382,ANON-2862,2024-09-09,69.69,GBP,Direct Debit,Completed,BK944774,0.0,69.69,C106.0,Finance System
20383,DNR-01084,2024-09-05,5.0,GBP,Card,Completed,BK287152,0.12,4.88,C125.0,Finance System
20384,DNR-01084,2024-07-29,5.0,GBP,Card,Completed,BK323222,0.12,4.88,C134.0,Finance System
20385,DNR-01085,2024-09-09,23.54,GBP,Bank Transfer,Completed,BK711216,0.0,23.54,,Finance System
20386,DNR-01085,2024-04-10,5.0,GBP,Cheque,Completed,BK442788,0.0,5.0,C101.0,Finance System
20387,DNR-01085,2024-05-02,17.95,GBP,Cash,Completed,BK823671,0.0,17.95,C104.0,Finance System
20388,DNR-01086,2023-09-25,11.06,GBP,Bank Transfer,Completed,BK132632,0.0,11.06,,Finance System
20389,DNR-01087,2024-11-09,27.37,GBP,Card,Completed,BK191342,0.68,26.69,,Finance System
20390,DNR-01088,2024-08-16,353.49,GBP,Direct Debit,Completed,BK108277,0.0,353.49,C122.0,Finance System
20391,DNR-01088,2024-04-03,321.57,GBP,Direct Debit,Failed,BK785739,0.0,321.57,C101.0,Finance System
20392,DNR-01088,2024-06-16,237.81,GBP,Direct Debit,Completed,BK294342,0.0,237.81,C132.0,Finance System
20393,ANON-2925,2024-09-02,227.44,GBP,Card,Completed,BK156251,5.69,221.75,C102.0,Finance System
20394,DNR-01088,2024-04-26,292.81,GBP,Card,Pending,BK294888,7.32,285.49,C104.0,Finance System
20395,ANON-4874,2024-04-04,176.79,GBP,Direct Debit,Completed,BK367158,0.0,176.79,C101.0,Finance System
20396,DNR-01088,2024-07-12,173.25,GBP,Direct Debit,Completed,BK405087,0.0,173.25,,Finance System
20397,DNR-01088,2024-06-15,101.01,GBP,Direct Debit,Completed,BK646353,0.0,101.01,C132.0,Finance System
20398,DNR-01088,2024-08-09,339.95,GBP,Card,Completed,BK157697,8.5,331.45,,Finance System
20399,DNR-01088,2024-03-04,236.85,GBP,Direct Debit,Completed,BK896024,0.0,236.85,C119.0,Finance System
20400,DNR-01088,2024-01-22,162.07,GBP,Direct Debit,Completed,BK710267,0.0,162.07,C128.0,Finance System
20401,DNR-01088,2024-12-16,234.68,GBP,Direct Debit,Completed,BK980193,0.0,234.68,,Finance System
20402,DNR-01088,2024-07-12,409.9,GBP,Direct Debit,Completed,BK641256,0.0,409.9,C121.0,Finance System
20403,DNR-01088,2024-05-31,296.24,GBP,Bank Transfer,Completed,BK871751,0.0,296.24,C120.0,Finance System
20404,DNR-01088,2024-08-21,175.7,GBP,Direct Debit,Completed,BK746745,0.0,175.7,,Finance System
20405,DNR-01088,2024-07-29,186.29,GBP,Direct Debit,Completed,BK233058,0.0,186.29,C134.0,Finance System
20406,DNR-01088,2024-03-16,386.71,GBP,Direct Debit,Completed,BK950104,0.0,386.71,C133.0,Finance System
20407,DNR-01088,2024-09-11,165.84,GBP,Direct Debit,Completed,BK994401,0.0,165.84,C124.0,Finance System
20408,DNR-01095,2023-03-04,5.0,GBP,Cash,Completed,BK756984,0.0,5.0,C115.0,Finance System
20409,DNR-01095,2023-03-06,6.21,GBP,Card,Completed,BK378359,0.16,6.05,C110.0,Finance System
20410,DNR-01095,2023-08-04,5.0,GBP,Card,Completed,BK865625,0.12,4.88,C116.0,Finance System
20411,DNR-01095,2023-05-21,5.0,GBP,Bank Transfer,Completed,BK173389,0.0,5.0,C111.0,Finance System
20412,DNR-01095,2023-03-01,7.94,GBP,Card,Completed,BK496754,0.2,7.74,C115.0,Finance System
20413,DNR-01095,2024-08-18,5.25,GBP,Bank Transfer,Completed,BK638768,0.0,5.25,C102.0,Finance System
20414,DNR-01096,2023-03-09,5.0,GBP,Card,Completed,BK755372,0.12,4.88,C103.0,Finance System
20415,ANON-4299,2024-02-09,5.0,GBP,Card,Completed,BK446982,0.12,4.88,,Finance System
20416,DNR-01096,2023-12-01,5.0,GBP,Card,Completed,BK374510,0.12,4.88,,Finance System
20417,DNR-01096,2023-05-18,5.0,GBP,Cash,Completed,BK116323,0.0,5.0,C111.0,Finance System
20418,ANON-1451,2023-01-14,5.0,GBP,Bank Transfer,Completed,BK774537,0.0,5.0,,Finance System
20419,DNR-01096,2023-01-26,5.0,GBP,Card,Completed,BK520956,0.12,4.88,C131.0,Finance System
20420,DNR-01096,2023-12-20,5.0,GBP,Cash,Completed,BK869098,0.0,5.0,,Finance System
20421,DNR-01096,2023-03-15,5.0,GBP,Bank Transfer,Completed,BK141113,0.0,5.0,C115.0,Finance System
20422,DNR-01096,2024-02-23,5.05,GBP,Card,Completed,BK228412,0.13,4.92,C119.0,Finance System
20423,DNR-01096,2024-06-15,5.0,GBP,Card,Completed,BK721097,0.12,4.88,C132.0,Finance System
20424,DNR-01096,2024-04-02,5.0,GBP,Cash,Completed,BK662502,0.0,5.0,C101.0,Finance System
20425,DNR-01096,2023-06-04,5.0,GBP,Bank Transfer,Completed,BK182896,0.0,5.0,C126.0,Finance System
20426,DNR-01096,2023-08-14,5.0,GBP,Bank Transfer,Completed,BK854480,0.0,5.0,C109.0,Finance System
20427,DNR-01096,2024-07-22,5.0,GBP,Card,Completed,BK534889,0.12,4.88,C122.0,Finance System
20428,DNR-01096,2024-08-03,5.0,GBP,Card,Completed,BK182141,0.12,4.88,C122.0,Finance System
20429,DNR-01096,2023-03-30,5.0,GBP,Card,Completed,BK369788,0.12,4.88,C103.0,Finance System
20430,DNR-01096,2024-04-10,5.0,GBP,Bank Transfer,Completed,BK925779,0.0,5.0,C101.0,Finance System
20431,DNR-01096,2023-03-06,5.0,GBP,Card,Completed,BK787904,0.12,4.88,,Finance System
20432,DNR-01096,2024-02-25,5.0,GBP,Card,Completed,BK793762,0.12,4.88,,Finance System
20433,DNR-01096,2023-06-21,5.0,GBP,Bank Transfer,Completed,BK941331,0.0,5.0,C126.0,Finance System
20434,DNR-01096,2023-08-19,5.0,GBP,Card,Completed,BK615004,0.12,4.88,C116.0,Finance System
20435,DNR-01096,2023-04-19,5.0,GBP,Card,Completed,BK405758,0.12,4.88,,Finance System
20436,DNR-01096,2023-09-23,5.0,GBP,Bank Transfer,Completed,BK459734,0.0,5.0,,Finance System
20437,DNR-01096,2023-05-23,5.0,GBP,Cash,Completed,BK883253,0.0,5.0,C108.0,Finance System
20438,DNR-01096,2023-09-08,5.0,GBP,Card,Completed,BK287137,0.12,4.88,C123.0,Finance System
20439,DNR-01096,2023-02-14,5.0,GBP,Bank Transfer,Failed,BK900474,0.0,5.0,,Finance System
20440,DNR-01096,2024-02-05,5.41,GBP,Card,Completed,BK350001,0.14,5.2700000000000005,,Finance System
20441,DNR-01096,2024-09-26,5.0,GBP,Cheque,Completed,BK627787,0.0,5.0,C124.0,Finance System
20442,DNR-01096,2023-05-03,5.0,GBP,Card,Completed,BK474873,0.12,4.88,C111.0,Finance System
20443,DNR-01096,2023-06-06,5.0,GBP,Card,Completed,BK774461,0.12,4.88,C126.0,Finance System
20444,DNR-01096,2023-03-29,5.0,GBP,Card,Completed,BK478771,0.12,4.88,,Finance System
20445,DNR-01096,2023-03-13,5.0,GBP,Card,Completed,BK515886,0.12,4.88,C115.0,Finance System
20446,DNR-01097,2024-08-15,78.18,GBP,Card,Completed,BK129047,1.95,76.23,C102.0,Finance System
20447,DNR-01097,2023-06-06,29.44,GBP,Card,Completed,BK861008,0.74,28.700000000000003,C126.0,Finance System
20448,DNR-01097,2023-07-25,83.3,GBP,Cash,Completed,BK250394,0.0,83.3,C116.0,Finance System
20449,DNR-01097,2024-09-24,92.32,GBP,Bank Transfer,Completed,BK266986,0.0,92.32,C124.0,Finance System
20450,DNR-01097,2024-10-04,114.8,GBP,Cash,Completed,BK500139,0.0,114.8,C107.0,Finance System
20451,DNR-01097,2024-07-29,93.5,GBP,Card,Pending,BK784074,2.34,91.16,C134.0,Finance System
20452,DNR-01097,2023-03-03,74.75,GBP,Card,Completed,BK846203,1.87,72.88,C100.0,Finance System
20453,DNR-01097,2023-03-11,76.26,GBP,Card,Completed,BK787918,1.91,74.35000000000001,C100.0,Finance System
20454,DNR-01098,2024-03-05,26.0,GBP,Card,Completed,BK574685,0.65,25.35,C119.0,Finance System
20455,DNR-01098,2024-02-20,17.8,GBP,Card,Completed,BK811986,0.45,17.35,C119.0,Finance System
20456,DNR-01099,2024-02-03,7.57,GBP,Bank Transfer,Completed,BK487826,0.0,7.57,C128.0,Finance System
20457,DNR-01099,2023-10-02,5.0,GBP,Cash,Completed,BK707710,0.0,5.0,C123.0,Finance System
20458,DNR-01099,2024-09-21,5.0,GBP,Bank Transfer,Completed,BK802905,0.0,5.0,C107.0,Finance System
