donation_id,donor_id,donation_date,amount,campaign_id,payment_method,gift_type,gift_aid_claimed
10420,1096,2023-12-20,5.0,,Cash,One-off,No
10421,1096,2023-03-15,5.0,115.0,Bank Transfer,One-off,Yes
10422,1096,2024-02-23,5.05,119.0,Card,One-off,No
10423,1096,2024-06-15,5.0,132.0,Card,One-off,Yes
10424,1096,2024-04-02,5.0,101.0,Cash,One-off,No
10425,1096,2023-06-04,5.0,126.0,Bank Transfer,One-off,No
10426,1096,2023-08-14,5.0,109.0,Bank Transfer,One-off,Yes
10427,1096,2024-07-22,5.0,122.0,Card,One-off,No
10428,1096,2024-08-03,5.0,122.0,Card,One-off,No
10429,1096,2023-03-30,5.0,103.0,Card,One-off,Yes
10430,1096,2024-04-10,5.0,101.0,Bank Transfer,One-off,Yes
10431,1096,2023-03-06,5.0,,Card,One-off,No
10432,1096,2024-02-25,5.0,,Card,One-off,Yes
10433,1096,2023-06-21,5.0,126.0,Bank Transfer,One-off,Yes
10434,1096,2023-08-19,5.0,116.0,Card,One-off,Yes
10435,1096,2023-04-19,5.0,,Card,One-off,No
10436,1096,2023-09-23,5.0,,Bank Transfer,One-off,No
10437,1096,2023-05-23,5.0,108.0,Cash,One-off,Yes
10438,1096,2023-09-08,5.0,123.0,Card,One-off,No
10439,1096,2023-02-14,5.0,,Bank Transfer,One-off,Yes
10440,1096,2024-02-05,5.41,,Card,One-off,No
10441,1096,2024-09-26,5.0,124.0,Cheque,One-off,Yes
10442,1096,2023-05-03,5.0,111.0,Card,One-off,Yes
10443,1096,2023-06-06,5.0,126.0,Card,One-off,Yes
10444,1096,2023-03-29,5.0,,Card,One-off,No
10445,1096,2023-03-13,5.0,115.0,Card,One-off,Yes
10446,1097,2024-08-15,78.18,102.0,Card,One-off,No
10447,1097,2023-06-06,29.44,126.0,Card,One-off,No
10448,1097,2023-07-25,83.3,116.0,Cash,One-off,No
10449,1097,2024-09-24,92.32,124.0,Bank Transfer,One-off,Yes
10450,1097,2024-10-04,114.8,107.0,Cash,One-off,No
10451,1097,2024-07-29,93.5,134.0,Card,One-off,No
10452,1097,2023-03-03,74.75,100.0,Card,One-off,No
10453,1097,2023-03-11,76.26,100.0,Card,One-off,No
10454,1098,2024-03-05,26.0,119.0,Card,One-off,Yes
10455,1098,2024-02-20,17.8,119.0,Card,One-off,Yes
10456,1099,2024-02-03,7.57,128.0,Bank Transfer,One-off,No
10457,1099,2023-10-02,5.0,123.0,Cash,One-off,No
10458,1099,2024-09-21,5.0,107.0,Bank Transfer,One-off,No
10459,1099,2024-04-19,6.7,104.0,Card,One-off,No
10460,1099,2024-07-29,5.0,134.0,Cheque,One-off,Yes
10461,1099,2024-09-01,5.0,102.0,Card,One-off,Yes
10462,1100,2023-03-26,5.0,103.0,Card,One-off,Yes
10463,1100,2024-04-07,5.0,101.0,Card,One-off,Yes
10464,1100,2024-08-09,5.0,122.0,Cash,One-off,Yes
10465,1100,2023-02-20,5.0,113.0,Card,One-off,No
10466,1100,2023-08-16,5.0,116.0,Cash,One-off,No
10467,1100,2023-03-25,6.01,103.0,Bank Transfer,One-off,No
10468,1101,2024-01-28,12.11,128.0,Card,One-off,Yes
10469,1102,2023-08-20,39.06,109.0,Card,One-off,No
10470,1102,2024-04-23,20.76,104.0,Bank Transfer,One-off,Yes
10471,1102,2023-03-09,5.43,110.0,Bank Transfer,One-off,Yes
10472,1102,2023-12-06,19.78,112.0,Card,One-off,Yes
10473,1102,2024-03-30,41.18,101.0,Cash,One-off,Yes
10474,1102,2024-07-28,37.61,134.0,Bank Transfer,One-off,No
10475,1102,2024-08-12,26.62,122.0,Card,One-off,Yes
10476,1102,2024-08-05,27.56,127.0,Card,One-off,Yes
10477,1102,2024-12-08,32.46,,Bank Transfer,One-off,No
10478,1103,2024-07-17,111.89,121.0,Bank Transfer,One-off,No
10479,1103,2023-09-09,99.31,117.0,Cash,One-off,Yes
10480,1103,2024-04-25,85.46,104.0,Card,One-off,Yes
10481,1103,2023-08-16,104.34,117.0,Card,One-off,No
10482,1104,2023-03-12,5.0,115.0,Bank Transfer,One-off,No
10483,1104,2024-09-13,5.0,125.0,Bank Transfer,One-off,Yes
10484,1104,2023-03-17,5.0,114.0,Cheque,One-off,Yes
10485,1104,2024-04-30,5.0,104.0,Card,One-off,Yes
10486,1104,2023-02-17,5.0,113.0,Bank Transfer,One-off,Yes
10487,1105,2024-09-29,8.23,106.0,Cash,One-off,Yes
10488,1105,2024-09-13,6.47,124.0,Card,One-off,No
10489,1105,2023-10-02,5.0,123.0,Card,One-off,Yes
10490,1106,2023-08-07,35.37,116.0,Cash,One-off,Yes
10491,1106,2023-03-05,45.51,115.0,Cheque,One-off,No
10492,1106,2023-03-04,50.62,100.0,Card,One-off,Yes
10493,1106,2023-05-06,26.33,,Card,One-off,Yes
10494,1106,2024-01-29,43.01,128.0,Card,One-off,Yes
10495,1106,2023-12-15,13.97,112.0,Cash,One-off,Yes
10496,1106,2024-01-12,6.76,129.0,Cash,One-off,Yes
10497,1107,2024-10-07,34.68,,Card,One-off,Yes
10498,1107,2024-09-05,33.26,102.0,Bank Transfer,One-off,No
10499,1109,2024-08-29,5.0,125.0,Bank Transfer,One-off,Yes
10500,1109,2024-10-04,5.0,107.0,Bank Transfer,One-off,No
10501,1111,2023-06-13,29.24,126.0,Bank Transfer,One-off,Yes
10502,1111,2024-04-25,22.93,104.0,Bank Transfer,One-off,No
10503,1113,2024-02-20,23.84,119.0,Cash,One-off,No
10504,1113,2024-03-20,46.4,119.0,Bank Transfer,One-off,No
10505,1113,2024-09-22,32.59,107.0,Card,One-off,Yes
10506,1113,2023-03-06,36.68,110.0,Card,One-off,No
10507,1113,2024-07-29,35.15,134.0,Card,One-off,Yes
10508,1113,2024-01-01,41.25,129.0,Card,One-off,Yes
10509,1113,2023-02-20,36.13,113.0,Card,One-off,No
10510,1114,2023-06-28,59.01,,Bank Transfer,One-off,No
10511,1114,2023-11-10,52.86,,Card,One-off,No
10512,1114,2023-05-01,57.19,,Card,One-off,Yes
10513,1114,2023-09-08,65.84,,Card,One-off,Yes
10514,1114,2024-01-14,21.52,129.0,Bank Transfer,One-off,Yes
10515,1114,2024-07-28,56.29,134.0,Bank Transfer,One-off,Yes
10516,1114,2024-01-22,57.9,129.0,Cash,One-off,Yes
10517,1114,2024-04-08,35.92,101.0,Card,One-off,Yes
10518,1114,2023-06-02,40.12,108.0,Card,One-off,Yes
10519,1114,2024-08-27,19.22,102.0,Card,One-off,No
10520,1114,2024-08-22,47.02,102.0,Card,One-off,Yes
10521,1114,2024-08-22,40.82,125.0,Card,One-off,No
10522,1114,2023-02-11,52.28,131.0,Card,One-off,No
10523,1114,2024-02-05,60.68,128.0,Bank Transfer,One-off,Yes
10524,1114,2024-09-22,10.59,107.0,Bank Transfer,One-off,No
10525,1114,2023-09-21,25.54,123.0,Bank Transfer,One-off,Yes
10526,1114,2024-07-25,30.38,121.0,Bank Transfer,One-off,Yes
10527,1114,2023-02-03,30.32,,Card,One-off,No
10528,1114,2024-07-20,36.57,122.0,Card,One-off,Yes
10529,1114,2023-03-31,43.2,110.0,Card,One-off,No
10530,1114,2024-04-02,46.94,101.0,Cheque,One-off,Yes
10531,1114,2024-09-10,38.85,125.0,Card,One-off,No
10532,1114,2023-08-10,65.25,116.0,Card,One-off,No
10533,1114,2023-03-08,51.86,,Bank Transfer,One-off,Yes
10534,1114,2024-09-05,30.56,125.0,Bank Transfer,One-off,Yes
10535,1114,2024-10-04,50.3,124.0,Bank Transfer,One-off,No
10536,1114,2024-04-27,38.32,104.0,Card,One-off,Yes
10537,1114,2023-01-28,51.96,113.0,Card,One-off,Yes
10538,1114,2024-05-02,61.39,104.0,Card,One-off,Yes
10539,1114,2023-02-03,50.27,131.0,Cash,One-off,No
10540,1114,2023-03-21,62.32,114.0,Card,One-off,No
10541,1114,2023-03-15,59.73,103.0,Bank Transfer,One-off,Yes
10542,1114,2024-08-29,29.43,125.0,Card,One-off,No
10543,1114,2023-09-27,62.94,123.0,Bank Transfer,One-off,Yes
10544,1114,2024-06-15,40.75,132.0,Card,One-off,Yes
10545,1114,2023-09-06,68.1,117.0,Card,One-off,No
10546,1114,2024-02-20,50.51,119.0,Cash,One-off,Yes
10547,1115,2023-09-21,12.3,,Card,One-off,No
10548,1115,2024-04-30,12.97,104.0,Card,One-off,No
10549,1116,2023-11-03,532.98,,Card,One-off,Yes
10550,1116,2023-05-08,506.06,,Card,One-off,No
10551,1116,2023-03-19,692.61,110.0,Cash,One-off,No
10552,1116,2023-09-14,304.31,123.0,Card,One-off,No
10553,1116,2024-01-19,432.42,129.0,Bank Transfer,One-off,No
10554,1116,2023-02-14,533.81,118.0,Card,One-off,Yes
10555,1116,2024-07-28,582.97,134.0,Bank Transfer,One-off,Yes
10556,1116,2024-08-15,437.97,122.0,Bank Transfer,One-off,No
10557,1116,2023-05-23,475.43,108.0,Cash,One-off,No
10558,1116,2024-08-16,369.21,122.0,Bank Transfer,One-off,No
10559,1117,2024-07-28,25.07,134.0,Card,One-off,No
10560,1118,2023-12-31,5.5,105.0,Bank Transfer,One-off,No
10561,1118,2024-09-12,6.7,124.0,Card,One-off,Yes
10562,1119,2024-04-26,7.1,104.0,Card,One-off,Yes
10563,1119,2024-01-19,7.68,129.0,Card,One-off,No
10564,1120,2023-08-02,22.93,116.0,Cash,One-off,No
10565,1120,2023-06-12,21.51,,Bank Transfer,One-off,Yes
10566,1120,2023-04-01,21.88,110.0,Card,One-off,Yes
10567,1120,2023-08-22,21.52,109.0,Bank Transfer,One-off,Yes
10568,1120,2023-12-21,9.65,112.0,Card,One-off,Yes
10569,1120,2024-06-16,19.69,132.0,Bank Transfer,One-off,Yes
10570,1121,2023-09-10,10.19,123.0,Card,One-off,No
10571,1121,2024-01-04,11.59,129.0,Card,One-off,Yes
10572,1121,2023-01-29,14.92,113.0,Cheque,One-off,No
10573,1121,2023-05-24,11.43,108.0,Card,One-off,Yes
10574,1121,2023-02-22,8.69,,Cheque,One-off,No
10575,1123,2023-02-20,26.18,118.0,Cheque,One-off,Yes
10576,1123,2024-05-19,21.37,120.0,Card,One-off,Yes
10577,1123,2023-03-17,27.38,103.0,Card,One-off,No
10578,1123,2023-02-15,24.27,113.0,Card,One-off,No
10579,1123,2023-08-26,25.24,117.0,Bank Transfer,One-off,Yes
10580,1124,2024-06-15,5.0,132.0,Cash,One-off,Yes
10581,1124,2024-01-11,13.13,129.0,Card,One-off,Yes
10582,1124,2024-04-18,9.87,104.0,Card,One-off,Yes
10583,1124,2023-08-13,12.76,117.0,Bank Transfer,One-off,Yes
10584,1125,2024-08-23,18.0,102.0,Bank Transfer,One-off,Yes
10585,1125,2024-06-10,21.32,,Cash,One-off,Yes
10586,1127,2024-09-11,14.81,106.0,Card,One-off,Yes
10587,1127,2024-02-04,11.33,128.0,Bank Transfer,One-off,No
10588,1127,2023-09-07,11.2,123.0,Bank Transfer,One-off,Yes
10589,1127,2024-10-07,9.35,107.0,Card,One-off,Yes
10590,1127,2024-09-15,7.97,,Cash,One-off,Yes
10591,1127,2024-10-26,13.73,,Card,One-off,No
10592,1129,2023-06-09,19.3,126.0,Card,One-off,Yes
10593,1129,2023-05-01,21.25,111.0,Cash,One-off,Yes
10594,1129,2024-08-10,7.95,102.0,Bank Transfer,One-off,No
10595,1133,2024-06-16,18.86,132.0,Card,One-off,Yes
10596,1133,2024-09-09,16.16,124.0,Card,One-off,Yes
10597,1133,2024-06-19,5.0,,Bank Transfer,One-off,No
10598,1136,2024-11-27,18.11,,Card,One-off,No
10599,1137,2024-04-07,123.78,101.0,Direct Debit,Regular,Yes
10600,1137,2024-04-28,184.14,104.0,Direct Debit,Regular,Yes
10601,1137,2024-09-14,151.33,106.0,Direct Debit,Regular,Yes
10602,1137,2024-09-07,173.78,102.0,Direct Debit,Regular,Yes
10603,1137,2024-04-02,190.3,101.0,Direct Debit,One-off,Yes
10604,1137,2024-06-16,185.04,132.0,Direct Debit,Regular,Yes
10605,1137,2024-06-13,89.45,,Direct Debit,Regular,Yes
10606,1138,2023-06-29,5.0,,Card,One-off,Yes
10607,1141,2024-03-15,5.0,133.0,Bank Transfer,One-off,Yes
10608,1141,2024-12-22,5.0,,Card,One-off,Yes
10609,1142,2023-03-19,15.01,100.0,Bank Transfer,One-off,No
10610,1143,2024-04-20,33.21,104.0,Bank Transfer,One-off,Yes
10611,1143,2024-05-18,25.49,120.0,Bank Transfer,One-off,Yes
10612,1144,2024-03-15,36.76,119.0,Card,One-off,No
10613,1144,2024-08-24,29.45,102.0,Card,One-off,Yes
10614,1144,2023-08-08,36.35,116.0,Card,One-off,Yes
10615,1144,2024-08-04,43.35,127.0,Card,One-off,No
10616,1146,2024-08-16,6.59,122.0,Bank Transfer,One-off,No
10617,1146,2024-07-27,5.0,122.0,Bank Transfer,One-off,Yes
10618,1151,2024-07-23,5.0,121.0,Card,One-off,Yes
10619,1151,2024-04-07,8.44,,Cash,One-off,Yes
10620,1151,2024-04-23,10.38,104.0,Card,One-off,No
10621,1152,2024-07-29,203.34,134.0,Bank Transfer,One-off,Yes
10622,1152,2024-09-17,238.68,124.0,Bank Transfer,One-off,Yes
10623,1152,2024-10-01,187.5,106.0,Bank Transfer,One-off,No
10624,1152,2023-02-11,126.99,131.0,Bank Transfer,One-off,Yes
10625,1152,2024-09-13,160.92,106.0,Cash,One-off,No
10626,1152,2024-04-18,208.5,104.0,Card,One-off,No
10627,1152,2024-01-18,164.42,105.0,Cash,One-off,No
10628,1153,2023-03-18,14.04,103.0,Card,One-off,No
10629,1155,2023-09-05,5.59,,Card,One-off,Yes
10630,1155,2023-03-25,6.56,103.0,Card,One-off,No
10631,1155,2024-01-26,5.0,,Cash,One-off,Yes
10632,1155,2023-02-02,6.78,118.0,Cheque,One-off,No
10633,1155,2024-09-13,6.49,125.0,Cash,One-off,No
10634,1156,2023-08-13,5.2,,Cash,One-off,No
10635,1156,2023-05-03,5.0,,Card,One-off,No
10636,1156,2024-06-15,5.0,132.0,Card,One-off,No
10637,1156,2024-08-01,5.0,122.0,Card,One-off,Yes
10638,1156,2024-08-29,5.0,102.0,Bank Transfer,One-off,Yes
10639,1156,2024-09-13,5.0,107.0,Card,One-off,Yes
10640,1156,2023-01-07,5.0,,Bank Transfer,One-off,No
10641,1156,2023-05-30,5.0,126.0,Bank Transfer,One-off,No
10642,1156,2023-05-08,5.7,111.0,Cheque,One-off,Yes
10643,1156,2023-04-03,5.0,114.0,Card,One-off,Yes
10644,1156,2024-01-24,5.0,129.0,Card,One-off,No
10645,1156,2023-09-14,5.29,123.0,Bank Transfer,One-off,Yes
10646,1156,2023-01-26,5.0,,Card,One-off,Yes
10647,1156,2023-09-09,5.0,109.0,Card,One-off,Yes
10648,1156,2024-08-15,5.0,102.0,Card,One-off,No
10649,1156,2024-04-21,5.0,104.0,Bank Transfer,One-off,Yes
10650,1156,2023-02-10,5.78,113.0,Card,One-off,No
10651,1156,2023-12-01,5.0,112.0,Card,One-off,Yes
10652,1156,2023-02-14,5.0,131.0,Card,One-off,Yes
10653,1156,2024-01-17,5.0,105.0,Card,One-off,Yes
10654,1156,2024-04-07,5.0,101.0,Bank Transfer,One-off,Yes
10655,1156,2023-03-21,6.41,115.0,Card,One-off,Yes
10656,1156,2023-02-03,5.0,113.0,Cash,One-off,Yes
10657,1156,2023-05-28,5.0,126.0,Bank Transfer,One-off,No
10658,1156,2024-03-14,5.0,133.0,Card,One-off,Yes
10659,1156,2024-01-21,5.0,128.0,Cash,One-off,No
10660,1156,2024-08-19,5.0,102.0,Card,One-off,Yes
10661,1156,2024-09-20,5.0,124.0,Card,One-off,No
10662,1156,2024-04-01,5.03,101.0,Bank Transfer,One-off,Yes
10663,1156,2024-09-23,5.0,107.0,Bank Transfer,One-off,Yes
10664,1156,2023-09-08,5.0,109.0,Card,One-off,Yes
10665,1156,2023-02-02,5.0,113.0,Cash,One-off,Yes
10666,1156,2024-07-29,5.0,127.0,Cash,One-off,No
10667,1156,2023-08-13,5.0,117.0,Cash,One-off,Yes
10668,1158,2024-03-16,90.38,133.0,Bank Transfer,One-off,Yes
10669,1158,2023-08-19,83.49,130.0,Card,One-off,Yes
10670,1158,2023-05-18,122.76,111.0,Card,One-off,Yes
10671,1158,2024-02-24,72.69,119.0,Cheque,One-off,Yes
10672,1158,2024-07-31,101.26,121.0,Card,One-off,Yes
10673,1158,2024-01-14,164.8,129.0,Card,One-off,Yes
10674,1158,2023-01-26,164.83,131.0,Card,One-off,Yes
10675,1158,2023-08-12,129.55,130.0,Cheque,One-off,No
10676,1158,2024-03-01,92.25,119.0,Bank Transfer,One-off,Yes
10677,1158,2023-03-17,164.23,100.0,Card,One-off,Yes
10678,1158,2024-09-13,115.11,107.0,Bank Transfer,One-off,Yes
10679,1158,2023-05-14,103.81,,Bank Transfer,One-off,Yes
10680,1158,2024-08-14,136.67,102.0,Cash,One-off,Yes
10681,1158,2024-05-26,113.61,120.0,Card,One-off,Yes
10682,1158,2023-08-21,87.53,116.0,Card,One-off,Yes
10683,1158,2024-11-21,135.81,,Bank Transfer,One-off,Yes
10684,1158,2024-10-31,70.94,,Card,One-off,No
10685,1158,2023-04-01,135.5,103.0,Card,One-off,Yes
10686,1158,2024-08-20,161.58,125.0,Card,One-off,No
10687,1158,2023-06-20,32.75,108.0,Bank Transfer,One-off,Yes
10688,1158,2023-03-12,22.92,114.0,Bank Transfer,One-off,No
10689,1158,2023-03-01,100.51,100.0,Cash,One-off,Yes
10690,1158,2023-04-26,91.33,,Card,One-off,Yes
10691,1158,2023-03-24,151.42,,Card,One-off,Yes
10692,1158,2024-04-01,95.8,101.0,Cheque,One-off,Yes
10693,1158,2024-06-18,119.7,,Cash,One-off,Yes
10694,1158,2023-04-05,167.96,,Cheque,One-off,Yes
10695,1158,2023-05-06,87.04,111.0,Card,One-off,Yes
10696,1158,2024-08-10,72.44,102.0,Card,One-off,Yes
10697,1158,2023-08-20,117.63,130.0,Card,One-off,No
10698,1158,2024-09-12,92.34,106.0,Card,One-off,No
10699,1158,2024-06-04,124.52,120.0,Bank Transfer,One-off,Yes
10700,1158,2024-10-03,101.96,124.0,Card,One-off,No
10701,1158,2023-02-14,137.42,113.0,Card,One-off,No
10702,1158,2024-10-03,98.99,124.0,Card,One-off,Yes
10703,1158,2023-04-02,114.11,103.0,Card,One-off,No
10704,1158,2023-02-06,87.54,131.0,Bank Transfer,One-off,Yes
10705,1160,2024-09-06,16.19,102.0,Card,One-off,Yes
10706,1160,2024-07-15,13.63,121.0,Cash,One-off,No
10707,1160,2024-04-19,15.8,104.0,Bank Transfer,One-off,Yes
10708,1160,2023-09-23,13.02,123.0,Card,One-off,Yes
10709,1160,2024-01-23,9.71,128.0,Card,One-off,No
10710,1160,2024-06-15,7.89,132.0,Bank Transfer,One-off,No
10711,1160,2024-03-05,7.58,119.0,Bank Transfer,One-off,No
10712,1160,2024-06-06,11.34,,Bank Transfer,One-off,Yes
10713,1161,2024-07-28,51.8,134.0,Card,One-off,Yes
10714,1161,2024-09-04,55.81,125.0,Cheque,One-off,Yes
10715,1161,2024-03-16,52.68,133.0,Cash,One-off,Yes
10716,1161,2024-08-15,19.26,125.0,Cash,One-off,Yes
10717,1162,2024-09-07,43.84,124.0,Card,One-off,Yes
10718,1162,2023-09-05,53.29,117.0,Card,One-off,Yes
10719,1164,2023-05-13,5.0,,Card,One-off,Yes
10720,1164,2023-03-24,5.71,114.0,Card,One-off,Yes
10721,1164,2024-08-04,6.23,127.0,Card,One-off,Yes
10722,1164,2023-01-31,5.0,131.0,Bank Transfer,One-off,Yes
10723,1164,2024-03-14,5.0,133.0,Bank Transfer,One-off,Yes
10724,1164,2024-02-01,5.0,128.0,Bank Transfer,One-off,Yes
10725,1164,2024-10-02,5.45,124.0,Card,One-off,Yes
10726,1165,2024-02-08,10.05,128.0,Bank Transfer,Regular,Yes
10727,1165,2023-05-10,15.69,,Bank Transfer,One-off,Yes
10728,1165,2023-03-31,14.44,,Bank Transfer,Regular,No
10729,1165,2023-08-29,13.33,117.0,Direct Debit,Regular,Yes
10730,1165,2023-08-17,14.45,116.0,Direct Debit,Regular,Yes
10731,1165,2024-10-04,23.22,124.0,Direct Debit,Regular,Yes
10732,1165,2024-01-03,15.46,129.0,Card,Regular,Yes
10733,1165,2023-08-07,21.58,130.0,Direct Debit,Regular,Yes
10734,1165,2024-03-09,21.45,,Bank Transfer,Regular,Yes
10735,1167,2023-06-16,5.0,108.0,Direct Debit,Regular,Yes
10736,1167,2024-07-28,5.0,134.0,Direct Debit,Regular,Yes
10737,1167,2024-11-30,5.0,,Card,Regular,No
10738,1167,2024-07-26,5.0,127.0,Direct Debit,Regular,Yes
10739,1167,2024-04-05,5.0,101.0,Direct Debit,Regular,No
10740,1167,2024-09-02,5.0,125.0,Direct Debit,Regular,Yes
10741,1167,2023-07-25,5.0,116.0,Direct Debit,Regular,No
10742,1167,2024-07-27,5.0,121.0,Direct Debit,One-off,Yes
10743,1167,2024-08-25,5.0,102.0,Direct Debit,Regular,Yes
10744,1167,2023-09-02,5.0,117.0,Direct Debit,Regular,No
10745,1167,2024-08-08,5.0,122.0,Direct Debit,Regular,Yes
10746,1167,2024-07-14,5.0,121.0,Direct Debit,Regular,Yes
10747,1167,2024-09-12,5.0,106.0,Direct Debit,Regular,No
10748,1167,2024-09-27,5.0,106.0,Direct Debit,Regular,Yes
10749,1167,2023-12-08,5.0,112.0,Direct Debit,Regular,Yes
10750,1167,2024-09-12,5.0,124.0,Direct Debit,Regular,Yes
10751,1167,2023-10-24,5.0,,Direct Debit,Regular,No
10752,1167,2024-08-06,5.0,127.0,Direct Debit,Regular,Yes
10753,1167,2024-07-14,5.0,127.0,Direct Debit,Regular,Yes
10754,1167,2023-04-08,5.0,,Card,Regular,Yes
10755,1167,2023-08-09,5.0,116.0,Card,Regular,Yes
10756,1167,2024-07-11,5.0,,Direct Debit,Regular,No
10757,1167,2023-04-24,5.0,111.0,Direct Debit,Regular,No
10758,1167,2024-09-09,5.0,106.0,Card,Regular,No
10759,1167,2023-10-18,5.0,,Direct Debit,One-off,Yes
10760,1167,2023-08-17,5.0,116.0,Direct Debit,Regular,Yes
10761,1167,2023-08-23,5.0,109.0,Bank Transfer,Regular,No
10762,1167,2024-05-10,5.0,,Bank Transfer,Regular,Yes
10763,1169,2024-06-20,61.43,,Direct Debit,Regular,Yes
10764,1169,2024-07-18,69.22,127.0,Direct Debit,Regular,Yes
10765,1169,2024-05-02,78.46,104.0,Direct Debit,Regular,Yes
10766,1169,2024-05-01,91.75,,Direct Debit,Regular,No
10767,1170,2023-08-17,21.01,109.0,Card,One-off,Yes
10768,1172,2024-09-17,15.26,107.0,Cheque,One-off,No
10769,1172,2023-11-11,15.61,,Bank Transfer,One-off,Yes
10770,1172,2023-08-20,9.5,109.0,Card,One-off,Yes
10771,1172,2023-06-01,16.53,126.0,Card,One-off,Yes
10772,1172,2024-03-14,5.05,119.0,Bank Transfer,One-off,Yes
10773,1172,2023-07-23,20.05,116.0,Cash,One-off,No
10774,1173,2024-09-25,27.25,107.0,Bank Transfer,One-off,Yes
10775,1173,2024-09-28,40.27,107.0,Card,One-off,Yes
10776,1173,2023-02-07,30.06,113.0,Cash,One-off,Yes
10777,1173,2023-01-30,42.69,131.0,Card,One-off,No
10778,1173,2023-04-26,33.92,111.0,Bank Transfer,One-off,No
10779,1173,2024-03-15,58.06,133.0,Card,One-off,Yes
10780,1173,2023-11-29,33.87,112.0,Bank Transfer,One-off,Yes
10781,1173,2023-03-22,51.93,103.0,Bank Transfer,One-off,Yes
10782,1173,2024-07-10,49.77,121.0,Cash,One-off,Yes
10783,1173,2024-08-29,56.11,125.0,Bank Transfer,One-off,No
10784,1173,2023-12-22,48.96,112.0,Bank Transfer,One-off,Yes
10785,1173,2023-02-12,38.53,131.0,Card,One-off,Yes
10786,1173,2024-02-03,31.04,128.0,Card,One-off,No
10787,1173,2024-04-04,52.17,101.0,Card,One-off,Yes
10788,1173,2023-01-02,39.68,,Card,One-off,Yes
10789,1173,2023-08-10,19.45,130.0,Bank Transfer,One-off,Yes
10790,1173,2024-04-17,39.66,104.0,Cash,One-off,Yes
10791,1173,2024-06-16,40.49,132.0,Bank Transfer,One-off,Yes
10792,1173,2024-09-12,36.41,125.0,Bank Transfer,One-off,Yes
10793,1173,2024-01-24,32.55,128.0,Card,One-off,Yes
10794,1173,2024-09-03,39.04,102.0,Bank Transfer,One-off,No
10795,1173,2024-07-21,56.91,121.0,Bank Transfer,One-off,No
10796,1173,2023-06-20,36.57,126.0,Card,One-off,No
10797,1175,2024-03-17,47.52,119.0,Cash,One-off,Yes
10798,1178,2024-09-15,5.0,106.0,Bank Transfer,One-off,Yes
10799,1178,2024-07-29,5.0,134.0,Bank Transfer,One-off,Yes
10800,1179,2023-03-10,13.68,115.0,Bank Transfer,One-off,Yes
10801,1181,2024-08-02,289.38,127.0,Direct Debit,Regular,Yes
10802,1181,2023-11-07,158.5,,Direct Debit,Regular,Yes
10803,1181,2024-08-15,164.87,125.0,Card,Regular,No
10804,1181,2024-07-31,285.72,,Direct Debit,Regular,Yes
10805,1181,2024-06-04,170.86,120.0,Direct Debit,Regular,Yes
10806,1181,2024-01-28,156.38,128.0,Bank Transfer,Regular,Yes
10807,1181,2023-11-25,164.02,112.0,Direct Debit,Regular,Yes
10808,1181,2023-10-05,204.03,,Direct Debit,Regular,No
10809,1181,2024-09-24,81.45,107.0,Direct Debit,One-off,Yes
10810,1181,2023-06-11,333.32,126.0,Direct Debit,Regular,Yes
10811,1181,2023-05-18,210.21,111.0,Bank Transfer,Regular,No
10812,1181,2023-12-30,223.48,105.0,Direct Debit,One-off,No
10813,1181,2024-04-06,161.52,101.0,Direct Debit,Regular,Yes
10814,1182,2024-08-17,6.99,102.0,Cash,One-off,No
10815,1182,2023-07-30,8.24,116.0,Card,One-off,No
10816,1184,2024-03-31,31.22,101.0,Bank Transfer,One-off,Yes
10817,1184,2024-08-24,25.74,102.0,Card,One-off,Yes
10818,1186,2024-09-28,41.06,124.0,Card,One-off,Yes
10819,1187,2023-08-10,5.0,130.0,Bank Transfer,One-off,Yes
10820,1187,2024-02-10,5.72,128.0,Card,One-off,Yes
10821,1188,2024-08-05,76.04,122.0,Card,Regular,No
10822,1188,2024-04-06,64.78,101.0,Direct Debit,One-off,No
10823,1188,2023-04-30,93.44,,Direct Debit,Regular,No
10824,1188,2023-09-05,89.7,117.0,Card,Regular,No
